z6-12551,,Port1,Port1,Port1,Port2,Port2,Port2,Port3,Port3,Port3,Port6,Port7,Port7,Port8,Port8, 
# Records: 3073,,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,Unrecognized Sensor,Battery,Battery,Barometer,Barometer, 
Timestamps,Device RID,raw  Water Content,raw  Soil Temperature,raw  Saturation Extract EC,raw  Water Content,raw  Soil Temperature,raw  Saturation Extract EC,raw  Water Content,raw  Soil Temperature,raw  Saturation Extract EC,raw  Sensor Output,raw  Battery Percent,raw  Battery Voltage,raw  Reference Pressure,raw  Logger Temperature,UTC Offset
2025/12/26 09:00:00,41850,26080,5897,2352,23925,5880,1750,24739,5840,2274,0,2100,8406,9566,5622,UTC+00:00
2025/12/26 10:00:00,41851,26092,5887,2353,23930,5887,1752,24739,5849,2273,0,2100,8403,9573,5553,UTC+00:00
2025/12/26 11:00:00,41852,26107,5876,2354,23937,5884,1752,24739,5850,2273,0,2100,8400,9574,5382,UTC+00:00
2025/12/26 12:00:00,41853,26121,5864,2355,23944,5880,1754,24739,5850,2274,0,2100,8393,9577,5293,UTC+00:00
2025/12/26 13:00:00,41854,26132,5848,2354,23951,5880,1754,24740,5850,2273,0,2100,8391,9587,5252,UTC+00:00
2025/12/26 14:00:00,41855,26143,5834,2354,23956,5880,1755,24742,5850,2273,0,2100,8387,9593,5228,UTC+00:00
2025/12/26 15:00:00,41856,26148,5820,2353,23961,5873,1754,24745,5856,2274,0,2100,8396,9601,5408,UTC+00:00
2025/12/26 16:00:00,41857,26152,5810,2353,23966,5870,1755,24747,5860,2274,0,2100,8485,9611,5741,UTC+00:00
2025/12/26 17:00:00,41858,26157,5810,2353,23973,5866,1755,24746,5860,2273,0,2100,8583,9618,6166,UTC+00:00
2025/12/26 18:00:00,41859,26157,5811,2354,23980,5860,1755,24747,5860,2274,0,2100,8658,9616,6542,UTC+00:00
2025/12/26 19:00:00,41860,26157,5826,2353,23985,5860,1755,24747,5853,2273,0,2100,8692,9607,6906,UTC+00:00
2025/12/26 20:00:00,41861,26156,5850,2356,23990,5860,1755,24747,5850,2274,0,2100,8688,9601,7145,UTC+00:00
2025/12/26 21:00:00,41862,26154,5879,2356,23994,5861,1755,24747,5850,2273,0,2100,8636,9597,7367,UTC+00:00
2025/12/26 22:00:00,41863,26153,5909,2356,23999,5870,1756,24749,5850,2274,0,2100,8583,9601,7084,UTC+00:00
2025/12/26 23:00:00,41864,26151,5933,2355,24004,5878,1757,24751,5854,2274,0,2100,8543,9602,6657,UTC+00:00
2025/12/27 00:00:00,41865,26151,5946,2356,24008,5892,1756,24752,5860,2274,0,2100,8520,9600,6326,UTC+00:00
2025/12/27 01:00:00,41866,26149,5950,2358,24012,5901,1756,24752,5860,2274,0,2100,8505,9600,6131,UTC+00:00
2025/12/27 02:00:00,41867,26149,5946,2357,24015,5910,1756,24752,5863,2276,0,2100,8496,9601,6041,UTC+00:00
2025/12/27 03:00:00,41868,26148,5940,2358,24018,5918,1758,24753,5870,2276,0,2100,8485,9599,6018,UTC+00:00
2025/12/27 04:00:00,41869,26148,5930,2356,24020,5920,1757,24754,5870,2277,0,2100,8474,9594,5998,UTC+00:00
2025/12/27 05:00:00,41870,26147,5925,2356,24022,5920,1757,24755,5874,2277,0,2100,8466,9589,6006,UTC+00:00
2025/12/27 06:00:00,41871,26148,5919,2355,24023,5920,1757,24756,5880,2277,0,2100,8462,9584,6020,UTC+00:00
2025/12/27 07:00:00,41873,26148,5910,2358,24025,5920,1757,24756,5880,2278,0,2100,8434,9585,5989,UTC+00:00
2025/12/27 08:00:00,41874,26147,5906,2358,24027,5920,1757,24757,5880,2277,0,2100,8431,9572,5993,UTC+00:00
2025/12/27 09:00:00,41875,26146,5900,2357,24028,5920,1758,24758,5886,2277,0,2100,8424,9568,6005,UTC+00:00
2025/12/27 10:00:00,41876,26144,5900,2357,24029,5920,1759,24758,5890,2277,0,2100,8419,9558,6034,UTC+00:00
2025/12/27 11:00:00,41877,26146,5891,2356,24030,5913,1761,24760,5890,2277,0,2100,8413,9553,5976,UTC+00:00
2025/12/27 12:00:00,41878,26144,5890,2357,24030,5910,1760,24761,5890,2277,0,2100,8407,9548,5931,UTC+00:00
2025/12/27 13:00:00,41879,26144,5887,2356,24031,5910,1761,24762,5890,2278,0,2100,8403,9544,5936,UTC+00:00
2025/12/27 14:00:00,41880,26144,5880,2356,24031,5910,1759,24763,5890,2277,0,2100,8397,9540,5884,UTC+00:00
2025/12/27 15:00:00,41881,26142,5880,2356,24032,5908,1759,24764,5890,2277,0,2100,8399,9544,5900,UTC+00:00
2025/12/27 16:00:00,41882,26140,5880,2355,24032,5900,1758,24765,5890,2277,0,2100,8404,9545,6052,UTC+00:00
2025/12/27 17:00:00,41883,26138,5880,2355,24031,5900,1757,24765,5890,2277,0,2100,8450,9543,6240,UTC+00:00
2025/12/27 18:00:00,41884,26136,5882,2355,24032,5900,1758,24766,5890,2278,0,2100,8491,9541,6363,UTC+00:00
2025/12/27 19:00:00,41885,26133,5890,2356,24031,5900,1758,24767,5890,2277,0,2100,8554,9535,6611,UTC+00:00
2025/12/27 20:00:00,41886,26131,5901,2355,24031,5900,1759,24768,5890,2277,0,2100,8599,9527,6809,UTC+00:00
2025/12/27 21:00:00,41887,26127,5916,2355,24030,5900,1763,24767,5890,2277,0,2100,8640,9525,7075,UTC+00:00
2025/12/27 22:00:00,41888,26125,5934,2354,24030,5907,1762,24768,5890,2277,0,2100,8602,9526,7199,UTC+00:00
2025/12/27 23:00:00,41889,26122,5951,2354,24030,5911,1760,24770,5890,2277,0,2100,8552,9527,6823,UTC+00:00
2025/12/28 00:00:00,41890,26118,5960,2355,24030,5920,1761,24771,5890,2278,0,2100,8525,9528,6464,UTC+00:00
2025/12/28 01:00:00,41891,26115,5960,2355,24029,5927,1762,24771,5890,2278,0,2100,8507,9530,6361,UTC+00:00
2025/12/28 02:00:00,41892,26112,5960,2355,24028,5930,1760,24772,5896,2277,0,2100,8491,9529,6313,UTC+00:00
2025/12/28 03:00:00,41893,26108,5960,2355,24028,5937,1762,24772,5900,2277,0,2100,8479,9532,6301,UTC+00:00
2025/12/28 04:00:00,41894,26106,5960,2355,24027,5940,1763,24773,5900,2277,0,2100,8467,9526,6281,UTC+00:00
2025/12/28 05:00:00,41895,26105,5957,2355,24026,5940,1763,24773,5900,2277,0,2100,8457,9530,6228,UTC+00:00
2025/12/28 06:00:00,41896,26104,5950,2355,24027,5940,1763,24772,5905,2275,0,2100,8445,9526,6097,UTC+00:00
2025/12/28 07:00:00,41898,26109,5950,2355,24030,5940,1764,24771,5910,2277,0,2100,8433,9514,6044,UTC+00:00
2025/12/28 08:00:00,41899,26104,5950,2354,24026,5940,1763,24776,5910,2278,0,2100,8423,9504,6084,UTC+00:00
2025/12/28 09:00:00,41900,26102,5950,2355,24025,5940,1763,24776,5910,2277,0,2100,8419,9492,6130,UTC+00:00
2025/12/28 10:00:00,41901,26102,5950,2354,24025,5940,1763,24777,5910,2279,0,2100,8413,9488,6211,UTC+00:00
2025/12/28 11:00:00,41902,26101,5950,2353,24024,5940,1763,24777,5910,2279,0,2100,8405,9499,6199,UTC+00:00
2025/12/28 12:00:00,41903,26101,5950,2355,24023,5940,1763,24777,5918,2279,0,2100,8399,9505,6090,UTC+00:00
2025/12/28 13:00:00,41904,26103,5950,2355,24022,5950,1763,24777,5920,2281,0,2100,8389,9525,5900,UTC+00:00
2025/12/28 14:00:00,41905,26102,5949,2356,24021,5950,1763,24775,5920,2281,0,2100,8380,9544,5535,UTC+00:00
2025/12/28 15:00:00,41906,26101,5935,2356,24022,5950,1763,24775,5920,2281,0,2100,8375,9564,5223,UTC+00:00
2025/12/28 16:00:00,41907,26102,5914,2358,24022,5950,1763,24774,5920,2281,0,2100,8371,9587,5023,UTC+00:00
2025/12/28 17:00:00,41908,26104,5890,2360,24022,5941,1764,24774,5920,2283,0,2100,8370,9611,4801,UTC+00:00
2025/12/28 18:00:00,41909,26108,5861,2359,24023,5940,1767,24773,5920,2283,0,2100,8365,9624,4604,UTC+00:00
2025/12/28 19:00:00,41910,26112,5829,2359,24023,5932,1767,24772,5920,2283,0,2100,8371,9640,4395,UTC+00:00
2025/12/28 20:00:00,41911,26113,5798,2358,24023,5925,1768,24772,5920,2284,0,2100,8387,9651,4184,UTC+00:00
2025/12/28 21:00:00,41912,26115,5766,2356,24022,5914,1770,24772,5920,2284,0,2100,8415,9660,4168,UTC+00:00
2025/12/28 22:00:00,41913,26118,5738,2358,24021,5902,1767,24772,5920,2284,0,2100,8423,9673,4221,UTC+00:00
2025/12/28 23:00:00,41914,26119,5714,2356,24022,5889,1769,24772,5919,2285,0,2100,8459,9689,4243,UTC+00:00
2025/12/29 00:00:00,41915,26120,5693,2356,24023,5875,1765,24772,5910,2285,0,2100,8436,9694,4143,UTC+00:00
2025/12/29 01:00:00,41916,26121,5674,2355,24023,5864,1765,24773,5910,2285,0,2100,8425,9698,3982,UTC+00:00
2025/12/29 02:00:00,41917,26121,5655,2354,24024,5851,1769,24774,5903,2285,0,2100,8421,9702,3957,UTC+00:00
2025/12/29 03:00:00,41918,26120,5637,2354,24024,5838,1768,24773,5900,2286,0,2100,8414,9708,3902,UTC+00:00
2025/12/29 04:00:00,41919,26120,5619,2355,24025,5826,1768,24774,5895,2285,0,2100,8412,9716,3898,UTC+00:00
2025/12/29 05:00:00,41920,26122,5602,2354,24025,5814,1765,24773,5890,2285,0,2100,8408,9716,3861,UTC+00:00
2025/12/29 06:00:00,41921,26123,5585,2354,24025,5803,1764,24775,5882,2284,0,2100,8403,9720,3886,UTC+00:00
2025/12/29 07:00:00,41923,26124,5566,2353,24026,5794,1765,24775,5879,2284,0,2100,8374,9723,3880,UTC+00:00
2025/12/29 08:00:00,41924,26125,5548,2351,24025,5783,1764,24777,5870,2284,0,2100,8378,9725,3846,UTC+00:00
2025/12/29 09:00:00,41925,26127,5532,2351,24026,5771,1768,24777,5867,2284,0,2100,8376,9730,3812,UTC+00:00
2025/12/29 10:00:00,41926,26127,5515,2351,24025,5758,1765,24777,5860,2283,0,2100,8376,9738,3789,UTC+00:00
2025/12/29 11:00:00,41927,26127,5499,2352,24027,5746,1764,24776,5852,2281,0,2100,8376,9744,3769,UTC+00:00
2025/12/29 12:00:00,41928,26129,5487,2352,24026,5736,1764,24779,5847,2281,0,2100,8374,9752,3723,UTC+00:00
2025/12/29 13:00:00,41929,26128,5474,2351,24026,5724,1764,24779,5840,2281,0,2100,8374,9758,3709,UTC+00:00
2025/12/29 14:00:00,41930,26127,5462,2350,24027,5713,1765,24778,5833,2280,0,2100,8369,9764,3693,UTC+00:00
2025/12/29 15:00:00,41931,26127,5449,2350,24027,5701,1764,24777,5828,2282,0,2100,8390,9775,3805,UTC+00:00
2025/12/29 16:00:00,41932,26126,5438,2349,24026,5690,1764,24777,5820,2283,0,2100,8541,9780,4008,UTC+00:00
2025/12/29 17:00:00,41933,26125,5428,2347,24026,5680,1763,24778,5811,2283,0,2100,8726,9786,4277,UTC+00:00
2025/12/29 18:00:00,41934,26126,5420,2347,24027,5669,1764,24776,5808,2282,0,2100,8874,9788,4497,UTC+00:00
2025/12/29 19:00:00,41935,26127,5411,2348,24026,5660,1764,24777,5800,2281,0,2100,8972,9784,4636,UTC+00:00
2025/12/29 20:00:00,41936,26126,5410,2347,24025,5650,1763,24777,5796,2282,0,2100,9010,9785,4765,UTC+00:00
2025/12/29 21:00:00,41937,26126,5406,2347,24026,5645,1763,24777,5790,2282,0,2100,9010,9786,4853,UTC+00:00
2025/12/29 22:00:00,41938,26124,5408,2347,24025,5640,1763,24776,5781,2283,0,2100,8994,9784,4860,UTC+00:00
2025/12/29 23:00:00,41939,26122,5410,2346,24024,5636,1763,24777,5778,2283,0,2100,8936,9781,4735,UTC+00:00
2025/12/30 00:00:00,41940,26120,5410,2346,24024,5630,1763,24777,5770,2282,0,2100,8869,9779,4419,UTC+00:00
2025/12/30 01:00:00,41941,26117,5410,2345,24023,5630,1763,24777,5770,2282,0,2100,8841,9780,4226,UTC+00:00
2025/12/30 02:00:00,41942,26116,5410,2346,24022,5630,1763,24779,5760,2282,0,2100,8823,9780,4174,UTC+00:00
2025/12/30 03:00:00,41943,26114,5410,2346,24021,5627,1763,24778,5760,2281,0,2100,8804,9781,4103,UTC+00:00
2025/12/30 04:00:00,41944,26113,5400,2346,24021,5620,1763,24779,5755,2282,0,2100,8789,9776,4060,UTC+00:00
2025/12/30 05:00:00,41945,26112,5398,2347,24020,5619,1762,24778,5750,2282,0,2100,8779,9777,4056,UTC+00:00
2025/12/30 06:00:00,41946,26112,5390,2346,24020,5610,1763,24779,5750,2281,0,2100,8769,9774,3985,UTC+00:00
2025/12/30 07:00:00,41948,26114,5384,2346,24019,5606,1763,24779,5740,2281,0,2100,8754,9765,3908,UTC+00:00
2025/12/30 08:00:00,41949,26111,5378,2346,24018,5600,1761,24779,5740,2281,0,2100,8748,9761,3975,UTC+00:00
2025/12/30 09:00:00,41950,26110,5370,2346,24018,5594,1760,24778,5735,2281,0,2100,8744,9756,3992,UTC+00:00
2025/12/30 10:00:00,41951,26109,5362,2345,24018,5589,1760,24779,5730,2280,0,2100,8738,9748,3992,UTC+00:00
2025/12/30 11:00:00,41952,26109,5355,2344,24017,5580,1761,24779,5727,2281,0,2100,8731,9741,4012,UTC+00:00
2025/12/30 12:00:00,41953,26107,5348,2344,24019,5573,1759,24780,5720,2280,0,2100,8726,9738,4071,UTC+00:00
2025/12/30 13:00:00,41954,26106,5340,2343,24019,5567,1761,24777,5717,2281,0,2100,8719,9736,4194,UTC+00:00
2025/12/30 14:00:00,41955,26105,5331,2343,24020,5560,1760,24777,5710,2279,0,2100,8715,9730,4282,UTC+00:00
2025/12/30 15:00:00,41956,26106,5327,2342,24017,5551,1758,24776,5706,2278,0,2100,8722,9728,4434,UTC+00:00
2025/12/30 16:00:00,41957,26107,5320,2342,24016,5546,1761,24777,5700,2278,0,2100,8826,9733,4835,UTC+00:00
2025/12/30 17:00:00,41958,26108,5315,2341,24014,5540,1757,24784,5695,2277,0,2100,8905,9733,5214,UTC+00:00
2025/12/30 18:00:00,41959,26110,5310,2340,24020,5534,1757,24785,5690,2277,0,2100,8938,9725,5517,UTC+00:00
2025/12/30 19:00:00,41960,26111,5310,2340,24020,5530,1759,24782,5686,2276,0,2100,8933,9715,5802,UTC+00:00
2025/12/30 20:00:00,41961,26110,5310,2340,24019,5521,1759,24784,5680,2275,0,2100,8908,9707,6033,UTC+00:00
2025/12/30 21:00:00,41962,26108,5323,2339,24021,5520,1757,24784,5677,2275,0,2100,8888,9701,6152,UTC+00:00
2025/12/30 22:00:00,41963,26102,5344,2340,24021,5520,1758,24785,5670,2276,0,2100,8795,9701,6018,UTC+00:00
2025/12/30 23:00:00,41964,26098,5368,2340,24022,5520,1757,24785,5670,2276,0,2100,8755,9703,5691,UTC+00:00
2025/12/31 00:00:00,41965,26094,5385,2340,24024,5523,1758,24782,5660,2275,0,2100,8733,9702,5502,UTC+00:00
