z6-12558,Port1,Port1,Port1,Port2,Port2,Port2,Port3,Port3,Port3,Port4,Port4,Port4,Port4,Port5,Port5,Port7,Port7,Port8,Port8
2022/01/24 04:00:00,0.255,0.4,0.909,0.301,1.3,0.71,0.422,3.1,2.899,8.9,0.586,96.14,0.55,0.0,0.0,100,8769,96.03,8.3
2022/01/24 05:00:00,0.257,0.4,0.907,0.301,1.3,0.71,0.422,3.1,2.9,8.6,0.574,96.09,0.55,0.0,0.0,100,8754,95.99,8.4
2022/01/24 06:00:00,0.259,0.4,0.905,0.301,1.3,0.709,0.422,3.1,2.893,8.1,0.567,96.05,0.52,0.0,0.0,100,8742,95.94,7.9
2022/01/24 07:00:00,0.261,0.4,0.901,0.301,1.3,0.711,0.422,3.1,2.894,7.9,0.563,96.01,0.5,0.0,0.0,100,8714,95.9,7.7
2022/01/24 08:00:00,0.263,0.4,0.897,0.301,1.3,0.709,0.422,3.0,2.894,7.9,0.551,95.94,0.51,0.0,0.0,100,8706,95.85,7.6
2022/01/24 09:00:00,0.265,0.4,0.894,0.301,1.3,0.709,0.422,3.0,2.893,7.4,0.537,95.92,0.49,0.0,0.0,100,8700,95.8,7.1
2022/01/24 10:00:00,0.268,0.4,0.891,0.301,1.3,0.709,0.422,3.0,2.894,7.1,0.527,95.85,0.48,0.0,0.0,100,8688,95.73,6.8
2022/01/24 11:00:00,0.27,0.4,0.886,0.301,1.3,0.709,0.422,3.0,2.894,6.4,0.517,95.85,0.44,0.0,0.0,100,8679,95.72,6.0
2022/01/24 12:00:00,0.273,0.4,0.881,0.301,1.3,0.711,0.422,3.0,2.895,6.1,0.507,95.84,0.44,0.0,0.0,100,8675,95.71,5.6
2022/01/24 13:00:00,0.275,0.5,0.873,0.301,1.3,0.711,0.422,3.0,2.895,5.6,0.492,95.86,0.42,0.0,0.0,100,8667,95.73,5.3
2022/01/24 14:00:00,0.278,0.5,0.867,0.301,1.3,0.711,0.422,3.0,2.895,5.2,0.488,95.9,0.39,0.0,0.0,100,8664,95.76,4.5
2022/01/24 15:00:00,0.282,0.5,0.86,0.301,1.3,0.711,0.422,3.0,2.895,5.4,0.491,95.95,0.4,0.0,0.0,100,8659,95.82,4.8
2022/01/24 16:00:00,0.286,0.5,0.853,0.301,1.3,0.712,0.422,3.0,2.888,8.3,0.511,96.02,0.58,0.0,0.0,100,8700,95.93,8.8
2022/01/24 17:00:00,0.291,0.5,0.844,0.301,1.3,0.712,0.422,3.0,2.888,11.0,0.531,96.11,0.78,0.0,0.0,100,8767,96.04,12.3
2022/01/24 18:00:00,0.296,0.5,0.836,0.301,1.4,0.712,0.422,3.0,2.894,11.8,0.542,96.18,0.84,0.0,0.0,100,8844,96.12,13.9
2022/01/24 19:00:00,0.301,0.5,0.823,0.301,1.4,0.712,0.422,3.0,2.887,12.0,0.54,96.2,0.86,0.0,0.0,100,8901,96.15,14.8
2022/01/24 20:00:00,0.307,0.5,0.811,0.3,1.4,0.712,0.422,3.0,2.888,11.4,0.537,96.24,0.81,0.0,0.0,100,8934,96.17,14.9
2022/01/24 21:00:00,0.315,0.6,0.799,0.3,1.4,0.709,0.422,3.0,2.887,9.6,0.524,96.32,0.67,0.0,0.0,100,8871,96.25,12.9
2022/01/24 22:00:00,0.325,0.7,0.776,0.3,1.4,0.709,0.422,3.0,2.888,8.3,0.501,96.41,0.59,0.0,0.0,100,8871,96.33,10.1
2022/01/24 23:00:00,0.336,1.0,0.751,0.3,1.5,0.71,0.422,3.0,2.894,6.9,0.451,96.49,0.54,0.0,0.0,100,8852,96.4,8.1
2022/01/25 00:00:00,0.34,1.3,0.742,0.3,1.5,0.708,0.422,3.0,2.888,5.0,0.436,96.58,0.44,0.0,0.0,100,8820,96.45,5.4
2022/01/25 01:00:00,0.34,1.5,0.743,0.3,1.6,0.708,0.422,3.0,2.888,3.1,0.449,96.73,0.31,0.0,0.0,100,8802,96.57,2.8
2022/01/25 02:00:00,0.34,1.5,0.745,0.3,1.7,0.708,0.422,3.0,2.887,1.0,0.426,96.86,0.23,0.0,0.0,100,8788,96.66,0.5
2022/01/25 03:00:00,0.339,1.4,0.748,0.3,1.7,0.711,0.422,3.0,2.884,-1.6,0.376,96.94,0.17,0.0,0.0,100,8775,96.71,-1.9
2022/01/25 04:00:00,0.338,1.4,0.751,0.3,1.8,0.713,0.422,3.1,2.882,-3.6,0.316,97.07,0.15,0.0,0.0,100,8768,96.78,-4.1
2022/01/25 05:00:00,0.337,1.4,0.753,0.3,1.8,0.711,0.422,3.1,2.883,-5.0,0.298,97.17,0.13,0.0,0.0,100,8758,96.86,-5.8
2022/01/25 06:00:00,0.335,1.4,0.757,0.3,1.8,0.71,0.422,3.1,2.876,-6.4,0.276,97.3,0.1,0.0,0.0,100,8753,96.95,-7.4
2022/01/25 07:00:00,0.334,1.4,0.759,0.3,1.8,0.709,0.422,3.1,2.867,-7.4,0.263,97.36,0.09,0.0,0.0,100,8721,96.99,-8.5
2022/01/25 08:00:00,0.332,1.4,0.762,0.3,1.9,0.708,0.422,3.1,2.868,-8.2,0.257,97.45,0.07,0.0,0.0,100,8722,97.06,-9.6
2022/01/25 09:00:00,0.331,1.3,0.765,0.3,1.9,0.708,0.422,3.1,2.866,-9.2,0.241,97.56,0.06,0.0,0.0,100,8719,97.15,-10.6
2022/01/25 10:00:00,0.33,1.3,0.772,0.3,1.9,0.709,0.422,3.1,2.86,-10.0,0.215,97.6,0.07,0.0,0.0,100,8715,97.17,-11.5
2022/01/25 11:00:00,0.328,1.3,0.774,0.3,1.9,0.709,0.422,3.2,2.859,-10.9,0.203,97.63,0.06,0.0,0.0,100,8719,97.19,-12.4
2022/01/25 12:00:00,0.327,1.3,0.777,0.3,1.9,0.709,0.422,3.2,2.858,-11.6,0.19,97.73,0.06,0.0,0.0,100,8712,97.27,-13.2
2022/01/25 13:00:00,0.326,1.3,0.779,0.301,1.9,0.709,0.422,3.2,2.859,-12.0,0.17,97.81,0.07,0.0,0.0,100,8707,97.34,-13.6
2022/01/25 14:00:00,0.325,1.2,0.782,0.301,1.9,0.709,0.422,3.2,2.857,-12.3,0.161,97.88,0.08,0.0,0.0,100,8702,97.41,-13.9
2022/01/25 15:00:00,0.324,1.2,0.782,0.301,1.9,0.709,0.422,3.2,2.865,-11.4,0.167,97.95,0.09,0.0,0.0,100,8725,97.49,-12.7
2022/01/25 16:00:00,0.323,1.2,0.784,0.301,1.9,0.709,0.422,3.2,2.866,-10.2,0.172,98.02,0.11,0.0,0.0,100,8779,97.59,-10.9
2022/01/25 17:00:00,0.322,1.1,0.787,0.301,1.9,0.709,0.422,3.2,2.865,-8.4,0.174,98.07,0.15,0.0,0.0,100,8928,97.7,-7.9
2022/01/25 18:00:00,0.322,1.1,0.79,0.301,1.9,0.709,0.422,3.2,2.867,-6.5,0.177,98.05,0.2,0.0,0.0,100,9049,97.73,-4.7
2022/01/25 19:00:00,0.321,1.1,0.787,0.301,1.9,0.707,0.422,3.2,2.873,-5.5,0.175,98.0,0.23,0.0,0.0,100,9088,97.72,-3.1
2022/01/25 20:00:00,0.321,1.1,0.786,0.301,1.9,0.707,0.422,3.2,2.872,-5.3,0.173,97.99,0.24,0.0,0.0,100,9070,97.7,-3.7
2022/01/25 21:00:00,0.32,1.1,0.787,0.301,1.8,0.709,0.422,3.2,2.872,-4.7,0.171,98.02,0.26,0.0,0.0,100,9093,97.74,-3.5
2022/01/25 22:00:00,0.32,1.1,0.787,0.301,1.8,0.709,0.422,3.2,2.879,-4.5,0.174,98.08,0.26,0.0,0.0,100,9054,97.81,-3.2
2022/01/25 23:00:00,0.32,1.1,0.788,0.301,1.8,0.709,0.422,3.2,2.879,-5.0,0.175,98.12,0.25,0.0,0.0,100,9002,97.83,-4.6
2022/01/26 00:00:00,0.319,1.1,0.789,0.301,1.8,0.711,0.422,3.2,2.88,-5.6,0.18,98.17,0.22,0.0,0.0,100,8974,97.86,-5.6
2022/01/26 01:00:00,0.319,1.1,0.789,0.301,1.8,0.712,0.422,3.2,2.88,-5.8,0.182,98.25,0.21,0.0,0.0,100,8949,97.92,-6.4
2022/01/26 02:00:00,0.319,1.1,0.79,0.301,1.8,0.711,0.422,3.2,2.879,-6.0,0.186,98.31,0.2,0.0,0.0,100,8929,97.97,-6.8
2022/01/26 03:00:00,0.319,1.1,0.79,0.301,1.8,0.71,0.422,3.2,2.879,-6.4,0.188,98.36,0.19,0.0,0.0,100,8914,98.03,-7.1
2022/01/26 04:00:00,0.318,1.1,0.793,0.301,1.8,0.71,0.422,3.2,2.879,-6.5,0.193,98.41,0.18,0.0,0.0,100,8899,98.07,-7.4
2022/01/26 05:00:00,0.318,1.1,0.793,0.301,1.8,0.712,0.422,3.2,2.877,-7.2,0.185,98.43,0.17,0.0,0.0,100,8888,98.07,-7.8
2022/01/26 06:00:00,0.318,1.0,0.796,0.301,1.8,0.712,0.422,3.2,2.877,-8.0,0.183,98.43,0.15,0.0,0.0,100,8875,98.05,-8.7
2022/01/26 07:00:00,0.317,1.0,0.797,0.301,1.8,0.712,0.422,3.2,2.878,-8.2,0.188,98.4,0.14,0.0,0.0,100,8839,98.02,-9.0
2022/01/26 08:00:00,0.317,1.0,0.798,0.301,1.8,0.712,0.422,3.2,2.877,-8.3,0.186,98.38,0.14,0.0,0.0,100,8839,98.0,-9.4
2022/01/26 09:00:00,0.316,1.0,0.795,0.301,1.8,0.712,0.422,3.2,2.876,-8.5,0.179,98.34,0.14,0.0,0.0,100,8836,97.96,-9.5
2022/01/26 10:00:00,0.316,1.0,0.796,0.301,1.8,0.712,0.422,3.2,2.877,-8.5,0.174,98.3,0.15,0.0,0.0,100,8833,97.92,-9.8
2022/01/26 11:00:00,0.315,1.0,0.797,0.301,1.8,0.712,0.422,3.2,2.869,-7.8,0.178,98.24,0.16,0.0,0.0,100,8826,97.86,-9.0
2022/01/26 12:00:00,0.315,1.0,0.798,0.301,1.7,0.712,0.422,3.2,2.871,-8.0,0.183,98.19,0.15,0.0,0.0,100,8824,97.81,-8.9
2022/01/26 13:00:00,0.314,0.9,0.799,0.301,1.7,0.712,0.422,3.2,2.871,-8.4,0.187,98.17,0.14,0.0,0.0,100,8817,97.8,-9.2
2022/01/26 14:00:00,0.314,0.9,0.8,0.301,1.7,0.712,0.422,3.2,2.871,-8.5,0.189,98.18,0.13,0.0,0.0,100,8813,97.8,-9.6
2022/01/26 15:00:00,0.314,0.9,0.801,0.301,1.7,0.71,0.422,3.2,2.863,-8.4,0.175,98.18,0.15,0.0,0.0,100,8820,97.8,-9.1
2022/01/26 16:00:00,0.313,0.9,0.802,0.301,1.7,0.709,0.422,3.2,2.866,-6.8,0.168,98.18,0.2,0.0,0.0,100,8874,97.83,-7.0
2022/01/26 17:00:00,0.313,0.9,0.8,0.301,1.7,0.709,0.422,3.2,2.873,-4.8,0.172,98.07,0.25,0.0,0.0,100,9001,97.77,-4.5
2022/01/26 18:00:00,0.313,0.8,0.801,0.301,1.7,0.707,0.422,3.2,2.868,-2.5,0.166,97.94,0.34,0.0,0.0,100,9112,97.7,-0.9
2022/01/26 19:00:00,0.313,0.8,0.801,0.301,1.7,0.707,0.422,3.2,2.876,-0.9,0.18,97.75,0.39,0.0,0.0,100,9128,97.55,1.6
2022/01/26 20:00:00,0.312,0.8,0.804,0.301,1.7,0.707,0.422,3.2,2.876,1.0,0.209,97.58,0.45,0.0,0.0,100,9105,97.42,3.3
2022/01/26 21:00:00,0.312,0.8,0.804,0.301,1.7,0.707,0.422,3.2,2.87,3.0,0.232,97.43,0.53,0.0,0.0,100,9108,97.3,5.8
2022/01/26 22:00:00,0.312,0.8,0.803,0.301,1.7,0.707,0.422,3.2,2.87,2.2,0.223,97.37,0.49,0.0,0.0,100,9000,97.24,5.4
2022/01/26 23:00:00,0.312,0.8,0.803,0.301,1.7,0.707,0.422,3.2,2.877,0.2,0.201,97.36,0.42,0.0,0.0,100,8949,97.18,1.3
2022/01/27 00:00:00,0.312,0.8,0.804,0.301,1.7,0.709,0.422,3.2,2.874,-0.8,0.2,97.31,0.38,0.0,0.0,100,8931,97.11,-0.6
2022/01/27 01:00:00,0.311,0.8,0.804,0.301,1.7,0.709,0.422,3.2,2.865,-2.5,0.186,97.3,0.32,0.0,0.0,100,8910,97.06,-2.9
2022/01/27 02:00:00,0.311,0.8,0.804,0.301,1.7,0.709,0.422,3.2,2.872,-2.0,0.19,97.28,0.34,0.0,0.0,100,8899,97.04,-3.3
2022/01/27 03:00:00,0.311,0.8,0.804,0.301,1.7,0.709,0.422,3.2,2.873,-1.3,0.193,97.24,0.36,0.0,0.0,100,8883,97.02,-2.1
2022/01/27 04:00:00,0.311,0.8,0.802,0.301,1.7,0.709,0.422,3.2,2.866,-1.4,0.205,97.29,0.35,0.0,0.0,100,8875,97.07,-1.9
2022/01/27 05:00:00,0.311,0.8,0.802,0.301,1.7,0.709,0.422,3.2,2.866,-1.4,0.239,97.26,0.31,0.0,0.0,100,8864,97.04,-2.0
2022/01/27 06:00:00,0.311,0.8,0.802,0.301,1.7,0.709,0.422,3.2,2.871,-2.1,0.275,97.26,0.25,0.0,0.0,100,8851,97.02,-2.9
2022/01/27 07:00:00,0.311,0.8,0.802,0.301,1.6,0.709,0.422,3.2,2.866,-1.2,0.39,97.26,0.17,0.0,0.0,100,8824,97.03,-2.1
2022/01/27 08:00:00,0.311,0.8,0.803,0.301,1.6,0.709,0.422,3.2,2.873,-2.3,0.407,97.3,0.11,0.0,0.0,100,8820,97.04,-3.0
2022/01/27 09:00:00,0.311,0.8,0.803,0.301,1.6,0.709,0.422,3.2,2.867,-3.5,0.396,97.34,0.08,0.0,0.0,100,8814,97.04,-4.3
2022/01/27 10:00:00,0.31,0.8,0.804,0.301,1.6,0.709,0.422,3.2,2.866,-4.2,0.389,97.36,0.06,0.0,0.0,100,8811,97.04,-5.3
2022/01/27 11:00:00,0.31,0.8,0.805,0.301,1.6,0.709,0.422,3.2,2.861,-4.5,0.386,97.37,0.05,0.0,0.0,100,8803,97.05,-5.6
2022/01/27 12:00:00,0.31,0.8,0.806,0.301,1.6,0.707,0.422,3.1,2.874,-4.8,0.383,97.41,0.05,0.0,0.0,100,8799,97.1,-5.8
2022/01/27 13:00:00,0.309,0.8,0.806,0.301,1.6,0.707,0.422,3.1,2.868,-5.0,0.38,97.45,0.04,0.0,0.0,100,8792,97.11,-5.9
2022/01/27 14:00:00,0.309,0.7,0.808,0.301,1.6,0.707,0.422,3.1,2.867,-5.2,0.376,97.53,0.04,0.0,0.0,100,8785,97.19,-6.1
2022/01/27 15:00:00,0.308,0.7,0.809,0.301,1.6,0.707,0.422,3.1,2.873,-4.9,0.382,97.59,0.04,0.0,0.0,100,8794,97.25,-5.8
2022/01/27 16:00:00,0.308,0.7,0.808,0.301,1.6,0.708,0.422,3.1,2.874,-2.3,0.41,97.66,0.11,0.0,0.0,100,8867,97.39,-1.9
2022/01/27 17:00:00,0.307,0.7,0.809,0.301,1.6,0.708,0.422,3.1,2.884,0.9,0.423,97.68,0.23,0.0,0.0,100,8928,97.5,2.2
2022/01/27 18:00:00,0.307,0.7,0.81,0.301,1.6,0.708,0.422,3.1,2.879,3.0,0.422,97.71,0.34,0.0,0.0,100,8961,97.56,4.8
2022/01/27 19:00:00,0.307,0.7,0.81,0.301,1.6,0.708,0.422,3.1,2.886,5.6,0.424,97.67,0.48,0.0,0.0,100,9026,97.56,7.4
2022/01/27 20:00:00,0.306,0.7,0.81,0.301,1.6,0.708,0.422,3.1,2.885,7.2,0.407,97.62,0.61,0.0,0.0,100,9031,97.53,10.6
2022/01/27 21:00:00,0.307,0.7,0.81,0.301,1.6,0.708,0.422,3.1,2.885,8.0,0.389,97.61,0.68,0.0,0.0,100,9022,97.53,11.9
2022/01/27 22:00:00,0.307,0.7,0.81,0.3,1.6,0.708,0.422,3.1,2.885,6.9,0.397,97.65,0.6,0.0,0.0,100,8928,97.56,10.1
2022/01/27 23:00:00,0.307,0.7,0.81,0.3,1.6,0.708,0.422,3.1,2.885,6.2,0.402,97.71,0.54,0.0,0.0,100,8884,97.6,7.2
2022/01/28 00:00:00,0.307,0.7,0.81,0.3,1.6,0.708,0.422,3.1,2.886,4.7,0.395,97.77,0.46,0.0,0.0,100,8860,97.63,4.9
2022/01/28 01:00:00,0.307,0.7,0.81,0.3,1.6,0.708,0.422,3.1,2.885,3.1,0.385,97.81,0.38,0.0,0.0,100,8839,97.66,2.1
2022/01/28 02:00:00,0.307,0.7,0.809,0.3,1.6,0.708,0.422,3.1,2.891,2.8,0.387,97.86,0.36,0.0,0.0,100,8828,97.69,1.0
2022/01/28 03:00:00,0.307,0.7,0.809,0.3,1.6,0.708,0.422,3.1,2.885,2.9,0.391,97.91,0.36,0.0,0.0,100,8820,97.75,1.4
2022/01/28 04:00:00,0.307,0.7,0.809,0.3,1.6,0.708,0.422,3.1,2.885,2.3,0.444,97.99,0.27,0.0,0.0,100,8810,97.81,1.7
2022/01/28 05:00:00,0.307,0.8,0.808,0.3,1.6,0.709,0.422,3.1,2.884,0.6,0.483,98.03,0.16,0.0,0.0,100,8795,97.81,-0.2
2022/01/28 06:00:00,0.307,0.8,0.808,0.3,1.6,0.709,0.422,3.1,2.889,-0.6,0.478,98.09,0.11,0.0,0.0,100,8786,97.84,-1.7
2022/01/28 07:00:00,0.307,0.8,0.808,0.3,1.6,0.709,0.422,3.1,2.888,-1.5,0.464,98.13,0.09,0.0,0.0,100,8760,97.87,-2.3
2022/01/28 08:00:00,0.308,0.8,0.808,0.3,1.6,0.709,0.422,3.1,2.888,-2.4,0.397,98.14,0.11,0.0,0.0,100,8757,97.86,-3.0
2022/01/28 09:00:00,0.308,0.8,0.807,0.3,1.6,0.709,0.422,3.1,2.888,-3.4,0.327,98.14,0.15,0.0,0.0,100,8753,97.85,-4.0
2022/01/28 10:00:00,0.308,0.8,0.807,0.3,1.6,0.709,0.422,3.1,2.889,-3.8,0.318,98.15,0.14,0.0,0.0,100,8750,97.86,-4.6
2022/01/28 11:00:00,0.308,0.8,0.807,0.3,1.6,0.709,0.422,3.1,2.894,-4.5,0.286,98.16,0.15,0.0,0.0,100,8748,97.85,-5.1
2022/01/28 12:00:00,0.308,0.8,0.807,0.3,1.6,0.709,0.422,3.1,2.887,-5.0,0.272,98.18,0.15,0.0,0.0,100,8743,97.87,-5.7
2022/01/28 13:00:00,0.308,0.8,0.806,0.3,1.6,0.708,0.422,3.1,2.888,-5.5,0.244,98.23,0.16,0.0,0.0,100,8738,97.91,-6.1
2022/01/28 14:00:00,0.308,0.8,0.806,0.3,1.6,0.708,0.422,3.1,2.888,-6.0,0.153,98.3,0.24,0.0,0.0,100,8732,97.97,-6.7
2022/01/28 15:00:00,0.308,0.8,0.807,0.3,1.6,0.708,0.422,3.1,2.887,-6.0,0.158,98.31,0.23,0.0,0.0,100,8731,97.98,-6.8
2022/01/28 16:00:00,0.308,0.8,0.805,0.3,1.6,0.708,0.422,3.1,2.894,-5.6,0.145,98.31,0.26,0.0,0.0,100,8754,97.99,-6.1
2022/01/28 17:00:00,0.309,0.8,0.806,0.3,1.6,0.709,0.422,3.1,2.888,-4.6,0.155,98.33,0.28,0.0,0.0,100,8792,98.05,-4.4
2022/01/28 18:00:00,0.309,0.8,0.803,0.3,1.6,0.709,0.422,3.1,2.889,-3.5,0.164,98.34,0.31,0.0,0.0,100,8829,98.08,-2.7
2022/01/28 19:00:00,0.309,0.8,0.803,0.3,1.6,0.709,0.422,3.1,2.891,-2.2,0.175,98.26,0.35,0.0,0.0,100,8875,98.02,-0.7
2022/01/28 20:00:00,0.309,0.8,0.803,0.3,1.6,0.709,0.422,3.0,2.899,-0.0,0.207,98.13,0.4,0.0,0.0,100,8994,97.94,1.8
2022/01/28 21:00:00,0.309,0.8,0.803,0.3,1.6,0.709,0.422,3.0,2.893,1.6,0.259,98.01,0.43,0.0,0.0,100,9045,97.88,6.2
2022/01/28 22:00:00,0.309,0.8,0.803,0.3,1.6,0.709,0.422,3.0,2.894,2.1,0.302,97.98,0.41,0.0,0.0,100,9037,97.85,6.8
2022/01/28 23:00:00,0.309,0.8,0.803,0.3,1.6,0.709,0.422,3.0,2.893,3.2,0.316,97.92,0.45,0.0,0.0,100,9012,97.8,6.7
2022/01/29 00:00:00,0.309,0.8,0.803,0.3,1.6,0.709,0.422,3.0,2.893,0.8,0.308,97.88,0.34,0.0,0.0,100,8945,97.71,3.2
2022/01/29 01:00:00,0.309,0.8,0.803,0.3,1.6,0.709,0.422,3.0,2.891,-1.9,0.31,97.87,0.22,0.0,0.0,100,8915,97.62,-2.2
2022/01/29 02:00:00,0.309,0.8,0.803,0.3,1.6,0.709,0.422,3.0,2.89,-1.9,0.308,97.84,0.22,0.0,0.0,100,8899,97.58,-2.9
2022/01/29 03:00:00,0.309,0.8,0.803,0.3,1.6,0.709,0.422,3.0,2.89,-2.1,0.306,97.78,0.22,0.0,0.0,100,8886,97.51,-3.4
2022/01/29 04:00:00,0.309,0.8,0.803,0.3,1.6,0.709,0.422,3.0,2.89,-2.1,0.307,97.7,0.22,0.0,0.0,100,8872,97.44,-3.3
2022/01/29 05:00:00,0.309,0.8,0.803,0.3,1.6,0.709,0.422,3.0,2.891,-2.1,0.319,97.64,0.21,0.0,0.0,100,8863,97.36,-3.2
2022/01/29 06:00:00,0.309,0.8,0.805,0.3,1.6,0.709,0.422,3.0,2.883,-2.0,0.339,97.56,0.19,0.0,0.0,100,8854,97.29,-3.1
2022/01/29 07:00:00,0.309,0.8,0.803,0.3,1.6,0.709,0.422,3.0,2.891,-2.4,0.35,97.46,0.16,0.0,0.0,100,8823,97.18,-3.3
2022/01/29 08:00:00,0.309,0.9,0.803,0.3,1.6,0.709,0.422,3.0,2.883,-2.4,0.366,97.35,0.15,0.0,0.0,100,8819,97.08,-3.6
2022/01/29 09:00:00,0.309,0.9,0.803,0.3,1.6,0.709,0.422,3.0,2.89,-2.3,0.375,97.27,0.14,0.0,0.0,100,8815,97.02,-3.6
2022/01/29 10:00:00,0.309,0.9,0.803,0.3,1.6,0.709,0.422,3.0,2.89,-2.0,0.375,97.14,0.15,0.0,0.0,100,8809,96.89,-3.4
2022/01/29 11:00:00,0.309,0.8,0.803,0.3,1.6,0.709,0.422,3.0,2.89,-2.4,0.371,97.1,0.14,0.0,0.0,100,8804,96.84,-3.8
2022/01/29 12:00:00,0.309,0.8,0.803,0.3,1.6,0.709,0.422,3.0,2.89,-2.4,0.365,97.06,0.15,0.0,0.0,100,8799,96.8,-3.8
2022/01/29 13:00:00,0.309,0.8,0.802,0.3,1.6,0.709,0.422,3.0,2.89,-3.0,0.357,97.03,0.13,0.0,0.0,100,8791,96.76,-4.3
2022/01/29 14:00:00,0.309,0.8,0.804,0.3,1.6,0.709,0.422,3.0,2.89,-3.4,0.351,97.0,0.13,0.0,0.0,100,8785,96.72,-4.9
2022/01/29 15:00:00,0.308,0.8,0.804,0.3,1.6,0.709,0.422,3.0,2.889,-1.6,0.367,96.99,0.18,0.0,0.0,100,8788,96.74,-2.6
2022/01/29 16:00:00,0.308,0.8,0.807,0.3,1.6,0.709,0.422,3.0,2.893,1.4,0.37,96.97,0.31,0.0,0.0,100,8843,96.78,2.0
2022/01/29 17:00:00,0.308,0.8,0.807,0.3,1.6,0.709,0.422,3.0,2.893,3.4,0.377,96.94,0.4,0.0,0.0,100,8935,96.8,5.1
2022/01/29 18:00:00,0.308,0.8,0.807,0.3,1.6,0.709,0.422,3.0,2.893,6.0,0.388,96.87,0.54,0.0,0.0,100,8997,96.77,8.3
2022/01/29 19:00:00,0.308,0.8,0.807,0.3,1.6,0.708,0.422,3.0,2.887,8.9,0.405,96.76,0.73,0.0,0.0,100,9013,96.69,11.8
2022/01/29 20:00:00,0.308,0.8,0.805,0.3,1.6,0.708,0.422,3.0,2.893,11.6,0.408,96.68,0.96,0.0,0.0,100,8995,96.63,14.8
2022/01/29 21:00:00,0.308,0.8,0.805,0.3,1.6,0.71,0.422,3.0,2.893,13.9,0.387,96.59,1.2,0.0,0.0,100,8958,96.55,17.4
2022/01/29 22:00:00,0.308,0.8,0.805,0.3,1.6,0.71,0.422,3.0,2.893,15.0,0.358,96.55,1.35,0.0,0.0,100,8923,96.51,18.3
2022/01/29 23:00:00,0.308,0.8,0.805,0.299,1.6,0.708,0.422,3.0,2.893,14.7,0.352,96.54,1.32,0.0,0.0,100,8889,96.5,17.7
2022/01/30 00:00:00,0.308,0.8,0.805,0.299,1.6,0.708,0.422,3.0,2.893,11.6,0.339,96.54,1.03,0.0,0.0,100,8828,96.49,13.8
2022/01/30 01:00:00,0.308,0.8,0.803,0.299,1.6,0.709,0.422,3.0,2.887,9.0,0.326,96.57,0.83,0.0,0.0,100,8799,96.49,8.0
2022/01/30 02:00:00,0.308,0.8,0.804,0.299,1.6,0.71,0.422,3.0,2.888,8.9,0.297,96.57,0.84,0.0,0.0,100,8783,96.48,6.5
2022/01/30 03:00:00,0.308,0.8,0.805,0.299,1.6,0.71,0.422,3.0,2.894,8.2,0.291,96.59,0.8,0.0,0.0,100,8766,96.49,5.8
2022/01/30 04:00:00,0.308,0.9,0.807,0.299,1.6,0.71,0.422,3.0,2.888,7.8,0.286,96.62,0.77,0.0,0.0,100,8755,96.53,5.5
2022/01/30 05:00:00,0.308,0.9,0.807,0.299,1.6,0.71,0.422,3.0,2.894,6.1,0.284,96.68,0.66,0.0,0.0,100,8745,96.56,4.4
2022/01/30 06:00:00,0.308,0.9,0.806,0.299,1.6,0.71,0.422,3.0,2.894,4.7,0.278,96.73,0.58,0.0,0.0,100,8739,96.59,2.7
2022/01/30 07:00:00,0.307,0.9,0.806,0.299,1.6,0.71,0.422,3.0,2.895,4.6,0.279,96.8,0.57,0.0,0.0,100,8711,96.65,1.8
2022/01/30 08:00:00,0.307,0.9,0.806,0.299,1.6,0.71,0.422,3.0,2.895,2.9,0.274,96.86,0.48,0.0,0.0,100,8708,96.69,1.2
2022/01/30 09:00:00,0.307,0.9,0.804,0.299,1.6,0.709,0.422,3.0,2.895,1.8,0.275,96.9,0.42,0.0,0.0,100,8703,96.7,-0.3
2022/01/30 10:00:00,0.307,0.9,0.804,0.299,1.7,0.708,0.422,3.0,2.893,0.5,0.275,96.94,0.36,0.0,0.0,100,8697,96.74,-1.8
2022/01/30 11:00:00,0.307,0.9,0.805,0.299,1.7,0.707,0.422,3.0,2.893,0.2,0.301,96.96,0.32,0.0,0.0,100,8695,96.74,-2.3
2022/01/30 12:00:00,0.307,0.9,0.805,0.299,1.7,0.708,0.422,3.0,2.891,-1.0,0.301,97.0,0.27,0.0,0.0,100,8688,96.77,-3.5
2022/01/30 13:00:00,0.307,0.9,0.806,0.299,1.7,0.707,0.422,3.0,2.89,-1.8,0.321,97.05,0.21,0.0,0.0,100,8683,96.8,-4.6
2022/01/30 14:00:00,0.307,0.9,0.805,0.299,1.7,0.707,0.422,3.0,2.89,-2.6,0.328,97.11,0.18,0.0,0.0,100,8681,96.84,-5.2
2022/01/30 15:00:00,0.307,0.9,0.805,0.299,1.7,0.707,0.422,3.0,2.891,-1.5,0.356,97.15,0.19,0.0,0.0,100,8687,96.91,-2.7
2022/01/30 16:00:00,0.307,0.9,0.804,0.299,1.7,0.707,0.422,3.0,2.893,-1.4,0.357,97.21,0.2,0.0,0.0,100,8712,96.99,-1.9
2022/01/30 17:00:00,0.308,0.9,0.803,0.299,1.7,0.707,0.422,3.0,2.894,1.6,0.369,97.2,0.32,0.0,0.0,100,8788,97.03,2.4
2022/01/30 18:00:00,0.308,0.9,0.803,0.299,1.7,0.707,0.422,3.0,2.894,3.8,0.375,97.16,0.43,0.0,0.0,100,8870,97.03,5.8
